id,name,parameter.id,parameter.name,parameter.units,parameter.displayName,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local,latest.datetime.utc,latest.datetime.local,latest.value,latest.coordinates.latitude,latest.coordinates.longitude,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-28T06:00:00Z,2025-04-28T08:00:00+02:00,1,01:00:00,2186,2186:00:00,218600.0,218600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-28T06:00:00Z,2025-04-28T08:00:00+02:00,2025-04-28 06:00:00+00:00,2025-04-28 08:00:00+02:00,370.0,42.46400000020953,-2.4279999995861625,220.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-28T11:00:00Z,2025-04-28T13:00:00+02:00,1,01:00:00,2191,2191:00:00,219100.0,219100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-28T11:00:00Z,2025-04-28T13:00:00+02:00,2025-04-28 11:00:00+00:00,2025-04-28 13:00:00+02:00,430.0,42.46400000020953,-2.4279999995861625,220.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-30T06:00:00Z,2025-04-30T08:00:00+02:00,1,01:00:00,2201,2201:00:00,220100.0,220100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-04-30T06:00:00Z,2025-04-30T08:00:00+02:00,2025-04-30 06:00:00+00:00,2025-04-30 08:00:00+02:00,170.0,42.46400000020953,-2.4279999995861625,130.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-01T05:00:00Z,2025-05-01T07:00:00+02:00,1,01:00:00,2216,2216:00:00,221600.0,221600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-01T05:00:00Z,2025-05-01T07:00:00+02:00,2025-05-01 05:00:00+00:00,2025-05-01 07:00:00+02:00,130.0,42.46400000020953,-2.4279999995861625,130.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T05:00:00Z,2025-05-02T07:00:00+02:00,1,01:00:00,2234,2234:00:00,223400.0,223400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T05:00:00Z,2025-05-02T07:00:00+02:00,2025-05-02 05:00:00+00:00,2025-05-02 07:00:00+02:00,150.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,1,01:00:00,2239,2239:00:00,223900.0,223900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,2025-05-02 10:00:00+00:00,2025-05-02 12:00:00+02:00,170.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,1,01:00:00,2239,2239:00:00,223900.0,223900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,2025-05-02 10:00:00+00:00,2025-05-02 12:00:00+02:00,170.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,1,01:00:00,2239,2239:00:00,223900.0,223900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-02T10:00:00Z,2025-05-02T12:00:00+02:00,2025-05-02 10:00:00+00:00,2025-05-02 12:00:00+02:00,170.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-06T06:00:00Z,2025-05-06T08:00:00+02:00,1,01:00:00,2257,2257:00:00,225700.0,225700.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-06T06:00:00Z,2025-05-06T08:00:00+02:00,2025-05-06 06:00:00+00:00,2025-05-06 08:00:00+02:00,170.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-07T05:00:00Z,2025-05-07T07:00:00+02:00,1,01:00:00,2274,2274:00:00,227400.0,227400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-07T05:00:00Z,2025-05-07T07:00:00+02:00,2025-05-07 05:00:00+00:00,2025-05-07 07:00:00+02:00,190.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-08T06:00:00Z,2025-05-08T08:00:00+02:00,1,01:00:00,2298,2298:00:00,229800.0,229800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-08T06:00:00Z,2025-05-08T08:00:00+02:00,2025-05-08 06:00:00+00:00,2025-05-08 08:00:00+02:00,220.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-09T06:00:00Z,2025-05-09T08:00:00+02:00,1,01:00:00,2317,2317:00:00,231700.0,231700.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-09T06:00:00Z,2025-05-09T08:00:00+02:00,2025-05-09 06:00:00+00:00,2025-05-09 08:00:00+02:00,300.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-10T05:00:00Z,2025-05-10T07:00:00+02:00,1,01:00:00,2339,2339:00:00,233900.0,233900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-10T05:00:00Z,2025-05-10T07:00:00+02:00,2025-05-10 05:00:00+00:00,2025-05-10 07:00:00+02:00,250.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-11T06:00:00Z,2025-05-11T08:00:00+02:00,1,01:00:00,2362,2362:00:00,236200.0,236200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-11T06:00:00Z,2025-05-11T08:00:00+02:00,2025-05-11 06:00:00+00:00,2025-05-11 08:00:00+02:00,280.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-12T05:00:00Z,2025-05-12T07:00:00+02:00,1,01:00:00,2384,2384:00:00,238400.0,238400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-12T05:00:00Z,2025-05-12T07:00:00+02:00,2025-05-12 05:00:00+00:00,2025-05-12 07:00:00+02:00,270.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-13T06:00:00Z,2025-05-13T08:00:00+02:00,1,01:00:00,2404,2404:00:00,240400.0,240400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-13T06:00:00Z,2025-05-13T08:00:00+02:00,2025-05-13 06:00:00+00:00,2025-05-13 08:00:00+02:00,270.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-14T05:00:00Z,2025-05-14T07:00:00+02:00,1,01:00:00,2425,2425:00:00,242500.0,242500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-14T05:00:00Z,2025-05-14T07:00:00+02:00,2025-05-14 05:00:00+00:00,2025-05-14 07:00:00+02:00,270.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-15T06:00:00Z,2025-05-15T08:00:00+02:00,1,01:00:00,2448,2448:00:00,244800.0,244800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-15T06:00:00Z,2025-05-15T08:00:00+02:00,2025-05-15 06:00:00+00:00,2025-05-15 08:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-16T06:00:00Z,2025-05-16T08:00:00+02:00,1,01:00:00,2471,2471:00:00,247100.0,247100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-16T06:00:00Z,2025-05-16T08:00:00+02:00,2025-05-16 06:00:00+00:00,2025-05-16 08:00:00+02:00,330.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-17T05:00:00Z,2025-05-17T07:00:00+02:00,1,01:00:00,2490,2490:00:00,249000.0,249000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-17T05:00:00Z,2025-05-17T07:00:00+02:00,2025-05-17 05:00:00+00:00,2025-05-17 07:00:00+02:00,300.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-18T05:00:00Z,2025-05-18T07:00:00+02:00,1,01:00:00,2500,2500:00:00,250000.0,250000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-18T05:00:00Z,2025-05-18T07:00:00+02:00,2025-05-18 05:00:00+00:00,2025-05-18 07:00:00+02:00,290.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-19T05:00:00Z,2025-05-19T07:00:00+02:00,1,01:00:00,2522,2522:00:00,252200.0,252200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-19T05:00:00Z,2025-05-19T07:00:00+02:00,2025-05-19 05:00:00+00:00,2025-05-19 07:00:00+02:00,330.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-19T20:00:00Z,2025-05-19T22:00:00+02:00,1,01:00:00,2534,2534:00:00,253400.0,253400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-19T20:00:00Z,2025-05-19T22:00:00+02:00,2025-05-19 20:00:00+00:00,2025-05-19 22:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-21T05:00:00Z,2025-05-21T07:00:00+02:00,1,01:00:00,2545,2545:00:00,254500.0,254500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-21T05:00:00Z,2025-05-21T07:00:00+02:00,2025-05-21 05:00:00+00:00,2025-05-21 07:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-22T06:00:00Z,2025-05-22T08:00:00+02:00,1,01:00:00,2566,2566:00:00,256600.0,256600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-22T06:00:00Z,2025-05-22T08:00:00+02:00,2025-05-22 06:00:00+00:00,2025-05-22 08:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-23T05:00:00Z,2025-05-23T07:00:00+02:00,1,01:00:00,2586,2586:00:00,258600.0,258600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-23T05:00:00Z,2025-05-23T07:00:00+02:00,2025-05-23 05:00:00+00:00,2025-05-23 07:00:00+02:00,340.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-24T06:00:00Z,2025-05-24T08:00:00+02:00,1,01:00:00,2609,2609:00:00,260900.0,260900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-24T06:00:00Z,2025-05-24T08:00:00+02:00,2025-05-24 06:00:00+00:00,2025-05-24 08:00:00+02:00,330.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-25T06:00:00Z,2025-05-25T08:00:00+02:00,1,01:00:00,2631,2631:00:00,263100.0,263100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-25T06:00:00Z,2025-05-25T08:00:00+02:00,2025-05-25 06:00:00+00:00,2025-05-25 08:00:00+02:00,330.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-26T06:00:00Z,2025-05-26T08:00:00+02:00,1,01:00:00,2653,2653:00:00,265300.0,265300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-26T06:00:00Z,2025-05-26T08:00:00+02:00,2025-05-26 06:00:00+00:00,2025-05-26 08:00:00+02:00,360.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-27T05:00:00Z,2025-05-27T07:00:00+02:00,1,01:00:00,2674,2674:00:00,267400.0,267400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-27T05:00:00Z,2025-05-27T07:00:00+02:00,2025-05-27 05:00:00+00:00,2025-05-27 07:00:00+02:00,310.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-28T06:00:00Z,2025-05-28T08:00:00+02:00,1,01:00:00,2692,2692:00:00,269200.0,269200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-28T06:00:00Z,2025-05-28T08:00:00+02:00,2025-05-28 06:00:00+00:00,2025-05-28 08:00:00+02:00,540.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-29T05:00:00Z,2025-05-29T07:00:00+02:00,1,01:00:00,2711,2711:00:00,271100.0,271100.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-29T05:00:00Z,2025-05-29T07:00:00+02:00,2025-05-29 05:00:00+00:00,2025-05-29 07:00:00+02:00,550.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-30T05:00:00Z,2025-05-30T07:00:00+02:00,1,01:00:00,2733,2733:00:00,273300.0,273300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-30T05:00:00Z,2025-05-30T07:00:00+02:00,2025-05-30 05:00:00+00:00,2025-05-30 07:00:00+02:00,580.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-31T05:00:00Z,2025-05-31T07:00:00+02:00,1,01:00:00,2755,2755:00:00,275500.0,275500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-05-31T05:00:00Z,2025-05-31T07:00:00+02:00,2025-05-31 05:00:00+00:00,2025-05-31 07:00:00+02:00,550.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-01T05:00:00Z,2025-06-01T07:00:00+02:00,1,01:00:00,2778,2778:00:00,277800.0,277800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-01T05:00:00Z,2025-06-01T07:00:00+02:00,2025-06-01 05:00:00+00:00,2025-06-01 07:00:00+02:00,620.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-02T05:00:00Z,2025-06-02T07:00:00+02:00,1,01:00:00,2798,2798:00:00,279800.0,279800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-02T05:00:00Z,2025-06-02T07:00:00+02:00,2025-06-02 05:00:00+00:00,2025-06-02 07:00:00+02:00,560.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-03T05:00:00Z,2025-06-03T07:00:00+02:00,1,01:00:00,2818,2818:00:00,281800.0,281800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-03T05:00:00Z,2025-06-03T07:00:00+02:00,2025-06-03 05:00:00+00:00,2025-06-03 07:00:00+02:00,570.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-04T05:00:00Z,2025-06-04T07:00:00+02:00,1,01:00:00,2839,2839:00:00,283900.0,283900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-04T05:00:00Z,2025-06-04T07:00:00+02:00,2025-06-04 05:00:00+00:00,2025-06-04 07:00:00+02:00,610.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-05T06:00:00Z,2025-06-05T08:00:00+02:00,1,01:00:00,2860,2860:00:00,286000.0,286000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-05T06:00:00Z,2025-06-05T08:00:00+02:00,2025-06-05 06:00:00+00:00,2025-06-05 08:00:00+02:00,580.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-06T05:00:00Z,2025-06-06T07:00:00+02:00,1,01:00:00,2880,2880:00:00,288000.0,288000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-06T05:00:00Z,2025-06-06T07:00:00+02:00,2025-06-06 05:00:00+00:00,2025-06-06 07:00:00+02:00,590.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T05:00:00Z,2025-06-07T07:00:00+02:00,1,01:00:00,2902,2902:00:00,290200.0,290200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T05:00:00Z,2025-06-07T07:00:00+02:00,2025-06-07 05:00:00+00:00,2025-06-07 07:00:00+02:00,600.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T14:00:00Z,2025-06-07T16:00:00+02:00,1,01:00:00,2910,2910:00:00,291000.0,291000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T14:00:00Z,2025-06-07T16:00:00+02:00,2025-06-07 14:00:00+00:00,2025-06-07 16:00:00+02:00,640.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T14:00:00Z,2025-06-07T16:00:00+02:00,1,01:00:00,2910,2910:00:00,291000.0,291000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-07T14:00:00Z,2025-06-07T16:00:00+02:00,2025-06-07 14:00:00+00:00,2025-06-07 16:00:00+02:00,640.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-10T06:00:00Z,2025-06-10T08:00:00+02:00,1,01:00:00,2932,2932:00:00,293200.0,293200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-10T06:00:00Z,2025-06-10T08:00:00+02:00,2025-06-10 06:00:00+00:00,2025-06-10 08:00:00+02:00,730.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-11T05:00:00Z,2025-06-11T07:00:00+02:00,1,01:00:00,2945,2945:00:00,294500.0,294500.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-11T05:00:00Z,2025-06-11T07:00:00+02:00,2025-06-11 05:00:00+00:00,2025-06-11 07:00:00+02:00,410.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T05:00:00Z,2025-06-12T07:00:00+02:00,1,01:00:00,2967,2967:00:00,296700.0,296700.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T05:00:00Z,2025-06-12T07:00:00+02:00,2025-06-12 05:00:00+00:00,2025-06-12 07:00:00+02:00,290.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,1,01:00:00,2976,2976:00:00,297600.0,297600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,2025-06-12 14:00:00+00:00,2025-06-12 16:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,1,01:00:00,2976,2976:00:00,297600.0,297600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,2025-06-12 14:00:00+00:00,2025-06-12 16:00:00+02:00,390.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,1,01:00:00,2976,2976:00:00,297600.0,297600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T14:00:00Z,2025-06-12T16:00:00+02:00,2025-06-12 14:00:00+00:00,2025-06-12 16:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T19:00:00Z,2025-06-12T21:00:00+02:00,1,01:00:00,2978,2978:00:00,297800.0,297800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-12T19:00:00Z,2025-06-12T21:00:00+02:00,2025-06-12 19:00:00+00:00,2025-06-12 21:00:00+02:00,460.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T00:00:00Z,2025-06-14T02:00:00+02:00,1,01:00:00,2979,2979:00:00,297900.0,297900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T00:00:00Z,2025-06-14T02:00:00+02:00,2025-06-14 00:00:00+00:00,2025-06-14 02:00:00+02:00,380.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T16:00:00Z,2025-06-14T18:00:00+02:00,1,01:00:00,2980,2980:00:00,298000.0,298000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T16:00:00Z,2025-06-14T18:00:00+02:00,2025-06-14 16:00:00+00:00,2025-06-14 18:00:00+02:00,430.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
